Max.,Min.,Morn,Eve,Rain,Rainy Days ,PE,year,month,day,Next_Max,Next_Min
28.0,11.0,69.0,59.0,0.0,0.0,6.96,2012,3,15,32.0,14.0
32.0,14.0,76.0,59.0,0.0,0.0,6.09,2012,3,16,30.0,13.0
30.0,13.0,78.0,44.0,0.0,0.0,6.96,2012,3,17,35.0,14.0
35.0,14.0,53.0,39.0,0.0,0.0,6.09,2012,3,18,36.0,12.0
36.0,12.0,71.0,33.0,0.0,0.0,6.09,2012,3,19,37.0,14.0
37.0,14.0,52.0,32.0,0.0,0.0,10.43,2012,3,20,36.0,16.0
36.0,16.0,56.0,39.0,0.0,0.0,5.22,2012,3,21,36.0,14.0
36.0,14.0,62.0,33.0,0.0,0.0,6.09,2012,3,22,32.0,12.0
32.0,12.0,63.0,24.0,0.0,0.0,7.39,2012,3,23,36.0,12.0
36.0,12.0,69.0,27.0,0.0,0.0,5.22,2012,3,24,36.0,14.0
36.0,14.0,57.0,24.0,0.0,0.0,7.83,2012,3,25,37.0,15.0
37.0,15.0,54.0,33.0,0.0,0.0,7.39,2012,3,26,39.0,16.0
39.0,16.0,62.0,34.0,0.0,0.0,6.52,2012,3,27,38.0,15.0
38.0,15.0,50.0,31.0,0.0,0.0,7.83,2012,3,28,39.0,17.0
39.0,17.0,52.0,33.0,0.0,0.0,10.43,2012,3,29,40.0,19.0
40.0,19.0,56.0,33.0,0.0,0.0,7.39,2012,3,30,41.0,18.0
41.0,18.0,52.0,20.0,0.0,0.0,8.69,2012,3,31,42.0,19.0
42.0,19.0,68.0,20.0,0.0,0.0,8.69,2012,4,1,39.0,20.0
39.0,20.0,43.0,28.0,0.0,0.0,6.96,2012,4,2,39.0,20.0
39.0,20.0,78.0,31.0,0.0,0.0,8.69,2012,4,3,40.0,20.0
40.0,20.0,67.0,32.0,0.0,0.0,10.43,2012,4,4,42.0,18.0
42.0,18.0,56.0,31.0,0.0,0.0,8.69,2012,4,5,39.0,20.0
39.0,20.0,65.0,28.0,0.0,0.0,9.56,2012,4,6,38.0,20.0
38.0,20.0,66.0,32.0,0.0,0.0,10.43,2012,4,7,39.0,22.0
39.0,22.0,46.0,20.0,0.0,0.0,9.56,2012,4,8,40.0,20.0
40.0,20.0,60.0,32.0,0.0,0.0,10.43,2012,4,9,42.0,23.0
42.0,23.0,64.0,20.0,0.0,0.0,11.3,2012,4,10,40.0,21.0
40.0,21.0,54.0,32.0,0.0,0.0,13.03,2012,4,11,42.0,22.0
42.0,22.0,46.0,31.0,0.0,0.0,11.3,2012,4,12,38.0,20.0
38.0,20.0,71.0,31.0,0.0,0.0,13.03,2012,4,13,37.0,21.0
37.0,21.0,55.0,24.0,0.0,0.0,10.43,2012,4,14,37.0,23.0
37.0,23.0,55.0,31.0,0.0,0.0,12.17,2012,4,15,38.0,22.0
38.0,22.0,56.0,20.0,0.0,0.0,10.36,2012,4,16,41.0,25.0
41.0,25.0,46.0,31.0,0.0,0.0,11.3,2012,4,17,38.0,21.0
38.0,21.0,50.0,32.0,0.0,0.0,13.03,2012,4,18,39.0,25.0
39.0,25.0,55.0,31.0,0.0,0.0,10.86,2012,4,19,32.0,22.0
32.0,22.0,75.0,25.0,0.0,0.0,10.86,2012,4,20,41.0,25.0
41.0,25.0,68.0,23.0,0.0,0.0,11.3,2012,4,21,41.0,25.0
41.0,25.0,68.0,23.0,0.0,0.0,11.3,2012,4,22,42.0,26.0
42.0,26.0,55.0,24.0,0.0,0.0,10.86,2012,4,23,38.0,22.0
38.0,22.0,55.0,31.0,0.0,0.0,11.3,2012,4,24,38.0,21.0
38.0,21.0,58.0,33.0,0.0,0.0,13.03,2012,4,25,38.0,22.0
38.0,22.0,51.0,31.0,0.0,0.0,10.86,2012,4,26,39.0,25.0
39.0,25.0,55.0,20.0,0.0,0.0,10.43,2012,4,27,39.0,21.0
39.0,21.0,55.0,31.0,0.0,0.0,13.03,2012,4,28,39.0,25.0
39.0,25.0,46.0,23.0,0.0,0.0,11.3,2012,4,29,40.0,22.0
40.0,22.0,48.0,31.0,0.0,0.0,11.3,2012,4,30,39.0,25.0
39.0,25.0,33.0,320.0,0.0,0.0,11.3,2012,5,1,39.0,20.0
39.0,20.0,35.0,18.0,0.0,0.0,10.43,2012,5,2,39.0,21.0
39.0,21.0,39.0,18.0,0.0,0.0,11.3,2012,5,3,40.0,26.0
40.0,26.0,31.0,19.0,4.2,1.0,1.13,2012,5,4,36.0,21.0
36.0,21.0,73.0,24.0,0.0,0.0,10.43,2012,5,5,35.0,25.0
35.0,25.0,67.0,31.0,2.0,1.0,5.22,2012,5,6,34.0,24.0
34.0,24.0,69.0,39.0,16.4,1.0,10.31,2012,5,7,35.0,23.0
35.0,23.0,69.0,42.0,0.0,0.0,7.83,2012,5,8,36.0,23.0
36.0,23.0,58.0,24.0,0.0,0.0,8.69,2012,5,9,40.0,24.0
40.0,24.0,56.0,22.0,0.0,0.0,6.96,2012,5,10,41.0,26.0
41.0,26.0,54.0,21.0,0.0,0.0,9.57,2012,5,11,42.0,26.0
42.0,26.0,52.0,20.0,0.0,0.0,8.69,2012,5,12,41.0,25.0
41.0,25.0,67.0,32.0,0.0,0.0,10.43,2012,5,13,41.0,26.0
41.0,26.0,48.0,18.0,0.0,0.0,10.43,2012,5,14,42.0,26.0
42.0,26.0,46.0,16.0,0.0,0.0,8.69,2012,5,15,41.0,26.0
41.0,26.0,62.0,34.0,0.0,0.0,12.17,2012,5,16,41.0,25.0
41.0,25.0,50.0,20.0,0.0,0.0,13.03,2012,5,17,42.0,26.0
42.0,26.0,48.0,18.0,0.0,0.0,14.34,2012,5,18,42.0,27.0
42.0,27.0,46.0,16.0,0.0,0.0,13.92,2012,5,19,43.0,28.0
43.0,28.0,46.0,16.0,0.0,0.0,13.48,2012,5,20,43.0,27.0
43.0,27.0,48.0,16.0,0.0,0.0,16.51,2012,5,21,43.3,29.2
43.3,29.2,42.0,17.0,0.0,0.0,13.9,2012,5,22,43.9,28.2
43.9,28.2,48.0,16.0,0.0,0.0,16.51,2012,5,23,43.7,28.6
43.7,28.6,41.0,16.0,0.0,0.0,14.34,2012,5,24,44.4,28.4
44.4,28.4,41.0,15.0,0.0,0.0,15.21,2012,5,25,44.7,29.4
44.7,29.4,43.0,15.0,0.0,0.0,14.77,2012,5,26,44.0,30.0
44.0,30.0,44.0,14.0,0.0,0.0,15.21,2012,5,27,43.0,30.0
43.0,30.0,55.0,23.0,0.0,0.0,10.43,2012,5,28,43.9,29.8
43.9,29.8,56.0,23.0,0.0,0.0,7.83,2012,5,29,44.4,30.0
44.4,30.0,54.0,24.0,0.0,0.0,13.03,2012,5,30,44.3,29.5
44.3,29.5,48.0,18.0,0.0,0.0,13.03,2012,5,31,45.0,30.1
45.0,30.1,46.0,16.0,0.0,0.0,12.17,2012,6,1,40.7,29.8
40.7,29.8,46.0,16.0,0.0,0.0,12.17,2012,6,2,40.7,29.8
40.7,29.8,42.0,15.0,0.0,0.0,10.45,2012,6,3,39.5,29.2
39.5,29.2,38.0,14.0,0.0,0.0,13.03,2012,6,4,39.7,28.5
39.7,28.5,32.0,13.0,0.0,0.0,13.92,2012,6,5,39.9,27.5
39.9,27.5,36.0,12.0,0.0,0.0,9.13,2012,6,6,36.5,30.0
36.5,30.0,70.0,34.0,6.6,1.0,9.13,2012,6,7,32.2,27.4
32.2,27.4,58.0,30.0,0.0,0.0,3.12,2012,6,8,38.2,26.0
38.2,26.0,56.0,32.0,0.0,0.0,9.57,2012,6,9,39.2,29.0
39.2,29.0,54.0,28.0,0.0,0.0,10.43,2012,6,10,37.2,26.0
37.2,26.0,58.0,30.0,0.0,0.0,8.69,2012,6,11,39.2,26.4
39.2,26.4,71.0,38.0,0.0,0.0,10.43,2012,6,12,37.0,24.0
37.0,24.0,74.0,36.0,0.0,0.0,9.57,2012,6,13,38.2,25.0
38.2,25.0,75.0,34.0,0.0,0.0,10.43,2012,6,14,39.8,26.5
39.8,26.5,50.0,26.0,45.6,1.0,10.8,2012,6,15,39.5,26.8
39.5,26.8,84.0,56.0,0.0,0.0,11.31,2012,6,16,36.0,25.9
36.0,25.9,78.0,54.0,0.0,0.0,4.35,2012,6,17,36.5,26.2
36.5,26.2,77.0,52.0,3.2,1.0,2.02,2012,6,18,30.0,23.2
30.0,23.2,88.0,56.0,11.6,1.0,6.68,2012,6,19,29.5,22.6
29.5,22.6,90.0,54.0,0.0,0.0,5.22,2012,6,20,30.9,26.0
30.9,26.0,88.0,50.0,0.0,0.0,6.09,2012,6,21,36.5,26.6
36.5,26.6,82.0,48.0,0.0,0.0,5.65,2012,6,22,37.3,27.3
37.3,27.3,88.0,46.0,0.0,0.0,4.35,2012,6,23,37.7,27.8
37.7,27.8,86.0,44.0,0.0,0.0,8.7,2012,6,24,37.5,27.5
37.5,27.5,84.0,42.0,0.0,0.0,10.44,2012,6,25,37.3,27.3
37.3,27.3,88.0,36.0,0.0,0.0,11.74,2012,6,26,37.8,27.3
37.8,27.3,86.0,34.0,0.0,0.0,11.3,2012,6,27,37.4,27.3
37.4,27.3,94.0,36.0,6.6,1.0,17.4,2012,6,28,33.0,26.0
33.0,26.0,88.0,45.0,0.0,0.0,8.7,2012,6,29,37.7,27.3
37.7,27.3,82.0,44.0,0.0,0.0,9.57,2012,6,30,40.9,28.3
40.9,28.3,98.0,46.0,30.0,1.0,12.6,2012,7,1,37.2,25.2
37.2,25.2,98.0,58.0,6.6,1.0,2.25,2012,7,2,34.9,23.5
34.9,23.5,95.0,54.0,12.6,1.0,3.9,2012,7,3,34.3,24.8
34.3,24.8,88.0,52.0,0.0,0.0,4.48,2012,7,4,32.7,24.8
32.7,24.8,88.0,46.0,8.0,1.0,4.52,2012,7,5,32.0,26.6
32.0,26.6,98.0,48.0,13.6,1.0,1.69,2012,7,6,27.8,26.5
27.8,26.5,95.0,50.0,1.0,1.0,4.35,2012,7,7,27.5,24.4
27.5,24.4,94.0,52.0,5.4,1.0,4.69,2012,7,8,28.5,24.6
28.5,24.6,98.0,59.0,52.4,1.0,43.7,2012,7,9,31.7,23.4
31.7,23.4,95.0,75.0,2.6,1.0,1.73,2012,7,10,30.5,24.2
30.5,24.2,89.0,66.0,0.0,0.0,4.35,2012,7,11,32.7,24.4
32.7,24.4,83.0,51.0,0.0,0.0,6.09,2012,7,12,33.8,26.0
33.8,26.0,88.0,45.0,0.0,0.0,1.74,2012,7,13,33.6,26.4
33.6,26.4,82.0,44.0,0.0,0.0,1.74,2012,7,14,30.3,26.0
30.3,26.0,88.0,68.0,7.8,1.0,5.19,2012,7,15,31.0,25.2
31.0,25.2,96.0,65.0,3.2,1.0,1.46,2012,7,16,33.0,24.0
33.0,24.0,92.0,58.0,0.0,0.0,8.7,2012,7,17,34.1,25.8
34.1,25.8,88.0,56.0,0.0,0.0,10.44,2012,7,18,34.3,26.0
34.3,26.0,84.0,52.0,0.0,0.0,11.3,2012,7,19,33.3,25.8
33.3,25.8,88.0,48.0,0.0,0.0,10.44,2012,7,20,33.2,25.8
33.2,25.8,86.0,46.0,0.0,0.0,8.7,2012,7,21,33.0,26.4
33.0,26.4,88.0,56.0,29.2,1.0,7.45,2012,7,22,29.2,23.8
29.2,23.8,95.0,68.0,17.6,1.0,8.9,2012,7,23,26.6,23.6
26.6,23.6,98.0,76.0,44.4,1.0,2.64,2012,7,24,25.3,23.4
25.3,23.4,98.0,78.0,27.0,1.0,6.99,2012,7,25,25.0,23.1
25.0,23.1,96.0,74.0,2.7,1.0,0.01,2012,7,26,27.1,24.8
27.1,24.8,99.0,88.0,102.0,1.0,88.74,2012,7,27,24.3,24.0
24.3,24.0,100.0,89.0,193.6,1.0,168.43,2012,7,28,24.2,21.6
24.2,21.6,98.0,86.0,180.8,1.0,157.29,2012,7,29,23.7,22.4
23.7,22.4,98.0,88.0,42.0,1.0,20.25,2012,7,30,24.5,21.0
24.5,21.0,90.0,86.0,47.2,1.0,1.96,2012,7,31,25.2,22.0
25.2,22.0,88.0,78.0,1.0,1.0,1.3,2012,8,1,25.6,23.0
25.6,23.0,89.0,76.0,6.2,1.0,1.85,2012,8,2,28.5,25.0
28.5,25.0,84.0,72.0,0.0,1.0,1.74,2012,8,3,27.6,23.0
27.6,23.0,80.0,68.0,2.1,1.0,1.23,2012,8,4,27.3,23.2
27.3,23.2,94.0,69.0,7.0,0.0,1.78,2012,8,5,25.6,23.0
25.6,23.0,100.0,89.0,102.6,1.0,89.26,2012,8,6,25.1,23.0
25.1,23.0,100.0,90.0,143.4,1.0,124.7,2012,8,7,27.3,23.0
27.3,23.0,88.0,68.0,0.0,0.0,0.87,2012,8,8,27.6,23.6
27.6,23.6,84.0,62.0,0.0,0.0,1.74,2012,8,9,27.3,24.0
27.3,24.0,86.0,58.0,0.0,0.0,1.74,2012,8,10,26.3,24.0
26.3,24.0,90.0,72.0,36.4,1.0,3.34,2012,8,11,26.3,24.0
26.3,24.0,89.0,70.0,3.2,1.0,2.02,2012,8,12,26.1,23.0
26.1,23.0,90.0,72.0,2.4,1.0,2.08,2012,8,13,26.3,23.0
26.3,23.0,86.0,68.0,3.6,1.0,1.86,2012,8,14,28.2,16.1
28.2,16.1,87.0,65.0,3.2,1.0,1.46,2012,8,15,25.0,22.0
25.0,22.0,88.0,72.0,7.6,1.0,2.38,2012,8,16,26.3,22.0
26.3,22.0,80.0,64.0,0.0,0.0,1.74,2012,8,17,27.5,24.6
27.5,24.6,86.0,74.0,8.4,1.0,2.04,2012,8,18,29.0,23.8
29.0,23.8,84.0,72.0,2.8,1.0,1.06,2012,8,19,29.9,23.6
29.9,23.6,96.0,68.0,25.0,1.0,3.25,2012,8,20,31.5,24.8
31.5,24.8,94.0,69.0,19.0,1.0,1.6,2012,8,21,28.0,23.0
28.0,23.0,89.0,68.0,29.2,1.0,1.3,2012,8,22,27.0,23.0
27.0,23.0,98.0,62.0,0.0,0.0,2.61,2012,8,23,30.7,24.0
30.7,24.0,90.0,60.0,0.0,0.0,3.04,2012,8,24,31.5,23.2
31.5,23.2,96.0,62.0,4.2,1.0,3.3,2012,8,25,29.7,24.2
29.7,24.2,99.0,65.0,6.2,1.0,2.61,2012,8,26,28.0,23.0
28.0,23.0,95.0,66.0,5.2,1.0,3.46,2012,8,27,28.2,23.0
28.2,23.0,94.0,65.0,0.0,0.0,0.87,2012,8,28,30.7,24.4
30.7,24.4,98.0,64.0,0.0,0.0,2.61,2012,8,29,33.9,24.8
33.9,24.8,99.0,66.0,4.6,1.0,1.99,2012,8,30,34.7,24.7
34.7,24.7,98.0,68.0,4.6,1.0,1.99,2012,8,31,34.4,25.2
34.4,25.2,98.0,65.0,5.0,1.0,3.26,2012,9,1,33.3,24.8
33.3,24.8,98.0,63.0,0.0,0.0,4.35,2012,9,2,30.3,26.0
30.3,26.0,95.0,59.0,0.0,0.0,8.7,2012,9,3,32.5,24.0
32.5,24.0,93.0,58.0,3.4,1.0,6.96,2012,9,4,34.3,25.2
34.3,25.2,98.0,60.0,14.6,1.0,5.9,2012,9,5,28.2,23.1
28.2,23.1,96.0,66.0,52.0,1.0,2.98,2012,9,6,28.5,24.6
28.5,24.6,94.0,65.0,2.6,1.0,1.73,2012,9,7,30.9,23.6
30.9,23.6,92.0,63.0,0.0,0.0,3.48,2012,9,8,32.0,26.0
32.0,26.0,94.0,64.0,1.0,1.0,3.35,2012,9,9,32.9,25.6
32.9,25.6,98.0,68.0,25.0,1.0,2.84,2012,9,10,28.3,23.2
28.3,23.2,96.0,65.0,30.8,1.0,9.05,2012,9,11,32.7,28.2
32.7,28.2,92.0,68.0,0.0,0.0,3.48,2012,9,12,28.5,23.5
28.5,23.5,90.0,62.0,2.0,1.0,1.74,2012,9,13,30.5,23.2
30.5,23.2,89.0,60.0,0.0,0.0,5.22,2012,9,14,30.8,23.5
30.8,23.5,87.0,61.0,5.8,1.0,3.19,2012,9,15,26.5,24.6
26.5,24.6,76.0,57.0,8.4,1.0,2.31,2012,9,16,28.7,23.2
28.7,23.2,82.0,47.0,0.0,0.0,2.61,2012,9,17,31.0,22.7
31.0,22.7,75.0,59.0,0.0,0.0,4.34,2012,9,18,30.7,23.2
30.7,23.2,89.0,63.0,0.0,0.0,3.48,2012,9,19,31.9,23.0
31.9,23.0,92.0,65.0,0.0,0.0,5.22,2012,9,20,33.2,23.6
33.2,23.6,85.0,63.0,0.0,0.0,3.48,2012,9,21,31.2,24.2
31.2,24.2,84.0,62.0,0.0,0.0,4.35,2012,9,22,34.0,23.6
34.0,23.6,82.0,60.0,0.0,0.0,4.35,2012,9,23,33.9,23.2
33.9,23.2,95.0,76.0,25.6,1.0,5.59,2012,9,24,32.4,22.6
32.4,22.6,90.0,75.0,0.0,0.0,3.48,2012,9,25,31.9,22.7
31.9,22.7,92.0,79.0,5.6,1.0,3.86,2012,9,26,32.4,22.7
32.4,22.7,89.0,74.0,0.0,0.0,2.61,2012,9,27,32.3,22.4
32.3,22.4,84.0,68.0,0.0,0.0,3.48,2012,9,28,33.5,22.8
33.5,22.8,82.0,65.0,0.0,0.0,3.91,2012,9,29,34.4,22.2
34.4,22.2,78.0,61.0,0.0,0.0,4.35,2012,9,30,34.7,22.4
34.7,22.4,75.0,60.0,0.0,0.0,6.96,2012,10,1,35.5,24.8
35.5,24.8,74.0,58.0,0.0,0.0,5.22,2012,10,2,35.6,25.0
35.6,25.0,72.0,56.0,0.0,0.0,6.09,2012,10,3,34.4,25.6
34.4,25.6,70.0,54.0,0.0,0.0,6.96,2012,10,4,35.5,21.6
35.5,21.6,68.0,52.0,0.0,0.0,7.39,2012,10,5,35.4,23.0
35.4,23.0,66.0,54.0,0.0,0.0,7.83,2012,10,6,35.5,21.0
35.5,21.0,65.0,54.0,0.0,0.0,3.48,2012,10,7,32.5,23.5
32.5,23.5,64.0,52.0,0.0,0.0,4.35,2012,10,8,31.7,23.4
31.7,23.4,62.0,54.0,0.0,0.0,4.35,2012,10,9,31.7,23.4
31.7,23.4,60.0,52.0,0.0,0.0,3.48,2012,10,10,34.8,20.0
34.8,20.0,58.0,47.0,0.0,0.0,5.22,2012,10,11,34.5,18.6
34.5,18.6,56.0,46.0,0.0,0.0,6.09,2012,10,12,34.5,18.0
34.5,18.0,55.0,42.0,0.0,0.0,6.52,2012,10,13,34.0,18.0
34.0,18.0,52.0,40.0,0.0,0.0,6.96,2012,10,14,34.2,18.2
34.2,18.2,51.0,39.0,0.0,0.0,7.83,2012,10,15,35.7,19.7
35.7,19.7,50.0,38.0,0.0,0.0,5.22,2012,10,16,35.0,19.0
35.0,19.0,52.0,36.0,0.0,0.0,6.09,2012,10,17,34.3,19.0
34.3,19.0,48.0,35.0,0.0,0.0,4.35,2012,10,18,34.3,19.0
34.3,19.0,46.0,34.0,0.0,0.0,3.48,2012,10,19,33.6,18.5
33.6,18.5,46.0,32.0,0.0,0.0,5.22,2012,10,20,33.4,18.4
33.4,18.4,44.0,30.0,0.0,0.0,4.78,2012,10,21,33.4,18.4
33.4,18.4,46.0,32.0,0.0,0.0,5.22,2012,10,22,33.0,19.0
33.0,19.0,48.0,33.0,0.0,0.0,6.09,2012,10,23,33.7,18.4
33.7,18.4,45.0,36.0,0.0,0.0,5.65,2012,10,24,33.6,17.8
33.6,17.8,44.0,37.0,0.0,0.0,6.96,2012,10,25,33.1,19.2
33.1,19.2,43.0,36.0,0.0,0.0,6.09,2012,10,26,33.0,18.6
33.0,18.6,44.0,36.0,0.0,0.0,3.04,2012,10,27,33.1,17.0
33.1,17.0,45.0,35.0,0.0,0.0,3.48,2012,10,28,32.6,17.0
32.6,17.0,46.0,32.0,0.0,0.0,2.61,2012,10,29,32.0,15.2
32.0,15.2,47.0,36.0,0.0,0.0,3.48,2012,10,30,31.5,14.2
31.5,14.2,45.0,35.0,0.0,0.0,3.48,2012,10,31,31.7,15.0
31.7,15.0,44.0,36.0,0.0,0.0,26.1,2012,11,1,29.7,15.2
29.7,15.2,47.0,35.0,0.0,0.0,3.04,2012,11,2,32.6,18.2
32.6,18.2,83.0,64.0,0.0,0.0,3.48,2012,11,3,30.2,20.0
30.2,20.0,84.0,68.0,0.0,0.0,4.35,2012,11,4,30.5,17.4
30.5,17.4,86.0,69.0,0.0,0.0,3.48,2012,11,5,30.7,15.0
30.7,15.0,88.0,67.0,0.0,0.0,3.91,2012,11,6,30.5,15.6
30.5,15.6,86.0,67.0,0.0,0.0,2.61,2012,11,7,30.2,14.8
30.2,14.8,87.0,65.0,0.0,0.0,3.48,2012,11,8,26.0,16.0
26.0,16.0,89.0,66.0,0.0,0.0,3.91,2012,11,9,26.0,16.0
26.0,16.0,88.0,63.0,0.0,0.0,2.61,2012,11,10,31.0,14.2
31.0,14.2,87.0,65.0,0.0,0.0,3.5,2012,11,11,30.0,15.8
30.0,15.8,88.0,65.0,0.0,0.0,3.48,2012,11,12,30.2,15.4
30.2,15.4,87.0,66.0,0.0,0.0,2.61,2012,11,13,31.0,15.8
31.0,15.8,86.0,64.0,0.0,0.0,2.17,2012,11,14,31.1,16.8
31.1,16.8,89.0,66.0,0.0,0.0,3.91,2012,11,15,30.3,13.8
30.3,13.8,89.0,67.0,0.0,0.0,2.61,2012,11,16,30.7,13.2
30.7,13.2,88.0,68.0,0.0,0.0,2.61,2012,11,17,30.9,14.0
30.9,14.0,87.0,66.0,0.0,0.0,3.04,2012,11,18,29.5,13.1
29.5,13.1,79.0,65.0,0.0,0.0,2.61,2012,11,19,29.0,13.0
29.0,13.0,77.0,66.0,0.0,0.0,3.04,2012,11,20,28.7,14.0
28.7,14.0,78.0,68.0,0.0,0.0,3.04,2012,11,21,29.7,14.4
29.7,14.4,76.0,67.0,0.0,0.0,3.04,2012,11,22,30.3,12.5
30.3,12.5,75.0,63.0,0.0,0.0,3.48,2012,11,23,30.5,14.0
30.5,14.0,77.0,65.0,0.0,0.0,2.61,2012,11,24,30.5,14.4
30.5,14.4,79.0,66.0,0.0,0.0,3.48,2012,11,25,30.9,13.2
30.9,13.2,77.0,65.0,0.0,0.0,3.04,2012,11,26,30.3,13.6
30.3,13.6,75.0,66.0,0.0,0.0,2.61,2012,11,27,31.2,14.6
31.2,14.6,76.0,65.0,0.0,0.0,3.48,2012,11,28,31.0,16.4
31.0,16.4,79.0,56.0,0.0,0.0,3.04,2012,11,29,30.9,16.2
30.9,16.2,78.0,54.0,0.0,0.0,2.61,2012,11,30,30.2,14.2
30.2,14.2,79.0,59.0,0.0,0.0,2.61,2012,12,1,28.2,14.5
28.2,14.5,78.0,62.0,0.0,0.0,3.04,2012,12,2,29.5,14.2
29.5,14.2,79.0,63.0,0.0,0.0,3.48,2012,12,3,29.6,15.4
29.6,15.4,78.0,64.0,0.0,0.0,3.04,2012,12,4,29.0,13.1
29.0,13.1,76.0,65.0,0.0,0.0,2.61,2012,12,5,30.5,15.2
30.5,15.2,78.0,62.0,0.0,0.0,4.34,2012,12,6,31.5,14.2
31.5,14.2,77.0,59.0,0.0,0.0,3.48,2012,12,7,32.5,14.2
32.5,14.2,79.0,62.0,0.0,0.0,2.61,2012,12,8,32.5,14.2
32.5,14.2,89.0,61.0,0.0,0.0,3.04,2012,12,9,31.0,17.2
31.0,17.2,83.0,56.0,0.0,0.0,3.48,2012,12,10,32.5,15.0
32.5,15.0,80.0,59.0,0.0,0.0,3.91,2012,12,11,31.5,16.0
31.5,16.0,79.0,60.0,0.0,0.0,3.04,2012,12,12,30.0,14.0
30.0,14.0,78.0,58.0,0.0,0.0,2.61,2012,12,13,29.9,13.6
29.9,13.6,76.0,59.0,0.0,0.0,3.91,2012,12,14,29.3,13.2
29.3,13.2,75.0,62.0,0.0,0.0,3.91,2012,12,15,30.2,13.4
30.2,13.4,78.0,64.0,0.0,0.0,4.35,2012,12,16,30.4,16.6
30.4,16.6,76.0,62.0,0.0,0.0,3.91,2012,12,17,27.5,15.0
27.5,15.0,78.0,56.0,0.0,0.0,2.61,2012,12,18,28.5,14.2
28.5,14.2,75.0,55.0,0.0,0.0,3.04,2012,12,19,28.2,13.8
28.2,13.8,74.0,54.0,0.0,0.0,2.61,2012,12,20,27.9,11.2
27.9,11.2,79.0,56.0,0.0,0.0,2.61,2012,12,21,27.0,9.4
27.0,9.4,80.0,57.0,0.0,0.0,3.91,2012,12,22,27.2,10.4
27.2,10.4,82.0,62.0,0.0,0.0,4.35,2012,12,23,27.0,10.0
27.0,10.0,75.0,52.0,0.0,0.0,2.61,2012,12,24,25.2,10.0
25.2,10.0,71.0,54.0,0.0,0.0,2.17,2012,12,25,25.4,8.2
25.4,8.2,77.0,59.0,0.0,0.0,1.74,2012,12,26,24.7,8.8
24.7,8.8,79.0,68.0,0.0,0.0,1.74,2012,12,27,24.4,7.8
24.4,7.8,77.0,55.0,0.0,0.0,2.61,2012,12,28,25.9,9.2
25.9,9.2,76.0,52.0,0.0,0.0,3.04,2012,12,29,28.0,10.7
28.0,10.7,78.0,65.0,0.0,0.0,1.74,2012,12,30,27.1,14.8
27.1,14.8,72.0,55.0,0.0,0.0,2.17,2012,12,31,28.2,16.1
28.2,16.1,77.0,56.0,0.0,0.0,1.74,2013,1,1,27.6,16.2
27.6,16.2,79.0,62.0,0.0,0.0,0.87,2013,1,2,26.6,15.0
26.6,15.0,76.0,57.0,0.0,0.0,3.04,2013,1,3,21.3,5.8
21.3,5.8,84.0,46.0,0.0,0.0,0.87,2013,1,4,21.9,6.1
21.9,6.1,88.0,36.0,0.0,0.0,0.43,2013,1,5,20.8,5.8
20.8,5.8,80.0,31.0,0.0,0.0,3.04,2013,1,6,20.5,4.3
20.5,4.3,72.0,46.0,0.0,0.0,2.61,2013,1,7,18.9,5.1
18.9,5.1,66.0,31.0,0.0,0.0,1.74,2013,1,8,19.8,4.3
19.8,4.3,86.0,23.0,0.0,0.0,1.74,2013,1,9,22.5,7.2
22.5,7.2,86.0,23.0,0.0,0.0,1.74,2013,1,10,21.5,6.2
21.5,6.2,84.0,25.0,0.0,0.0,2.61,2013,1,11,27.0,8.8
27.0,8.8,86.0,55.0,0.0,0.0,2.61,2013,1,12,26.5,9.2
26.5,9.2,92.0,62.0,0.0,0.0,1.74,2013,1,13,27.6,10.2
27.6,10.2,90.0,52.0,0.0,0.0,2.61,2013,1,14,28.1,10.5
28.1,10.5,76.0,53.0,0.0,0.0,2.17,2013,1,15,29.0,13.6
29.0,13.6,77.0,56.0,0.0,0.0,1.74,2013,1,16,29.6,14.6
29.6,14.6,86.0,63.0,0.0,0.0,0.87,2013,1,17,31.4,15.6
31.4,15.6,87.0,62.0,0.0,0.0,0.87,2013,1,18,24.8,17.4
24.8,17.4,81.0,60.0,0.0,0.0,1.74,2013,1,19,22.6,11.2
22.6,11.2,74.0,63.0,0.0,0.0,2.61,2013,1,20,21.6,10.0
21.6,10.0,75.0,62.0,0.0,0.0,1.74,2013,1,21,23.0,7.2
23.0,7.2,84.0,32.0,0.0,0.0,3.48,2013,1,22,20.2,10.1
20.2,10.1,85.0,49.0,2.2,1.0,1.91,2013,1,23,18.8,11.2
18.8,11.2,69.0,23.0,0.0,0.0,2.61,2013,1,24,21.3,13.0
21.3,13.0,71.0,61.0,0.0,0.0,0.87,2013,1,25,22.4,10.0
22.4,10.0,81.0,59.0,0.0,0.0,2.61,2013,1,26,24.6,10.0
24.6,10.0,67.0,58.0,2.8,0.0,2.61,2013,1,27,21.7,7.6
21.7,7.6,84.0,45.0,0.0,0.0,3.48,2013,1,28,25.2,10.8
25.2,10.8,85.0,46.0,0.0,0.0,3.48,2013,1,29,26.3,8.6
26.3,8.6,84.0,47.0,0.0,0.0,3.48,2013,1,30,26.7,10.0
26.7,10.0,86.0,42.0,0.0,0.0,3.04,2013,1,31,24.1,13.2
24.1,13.2,75.0,54.0,0.0,0.0,3.48,2013,2,1,23.3,14.4
